delivery_id,supplier_id,store_id,product_id,quantity,delivery_date
821,34,19,114,147,2024-02-27
822,19,24,19,44,2024-08-06
823,23,12,183,29,2023-12-22
824,28,41,348,154,2024-06-16
825,16,14,296,22,2023-08-16
826,30,17,70,64,2023-03-06
827,22,37,462,170,2024-11-26
828,26,11,386,58,2024-02-16
829,2,17,282,170,2024-01-01
830,11,33,51,198,2024-10-02
831,2,5,42,101,2024-09-09
832,36,9,36,102,2023-01-20
833,18,42,218,96,2024-06-04
834,30,16,30,173,2023-06-24
835,26,33,266,22,2024-02-10
836,21,23,261,179,2023-09-19
837,25,23,465,107,2024-07-19
838,32,39,352,112,2023-09-29
839,29,4,69,183,2023-07-21
840,8,35,488,194,2024-06-30
841,22,44,302,181,2023-03-09
842,36,49,156,186,2024-10-02
843,26,6,186,171,2023-05-12
844,13,43,493,122,2023-08-04
845,24,28,424,121,2023-11-04
846,31,44,231,150,2024-11-11
847,3,45,3,160,2024-09-19
848,17,12,57,131,2024-03-19
849,7,22,407,182,2023-09-18
850,24,19,384,157,2023-03-24
851,19,35,499,43,2023-07-02
852,38,15,238,57,2024-01-10
853,26,24,466,36,2023-08-16
854,1,50,481,59,2024-06-09
855,20,29,260,108,2023-08-20
856,4,48,444,25,2023-06-05
857,23,15,303,75,2024-09-25
858,14,35,254,175,2024-09-02
859,17,16,377,20,2024-06-04
860,22,7,342,182,2023-05-18
861,21,29,301,100,2023-09-23
862,7,48,407,138,2024-08-14
863,2,44,442,106,2023-01-25
864,26,19,66,53,2023-12-18
865,37,10,357,26,2023-04-24
866,40,22,280,83,2024-02-03
867,7,27,447,29,2023-12-31
868,7,22,167,179,2023-09-01
869,24,15,304,130,2023-12-11
870,7,36,7,78,2023-12-27
871,11,50,171,149,2024-09-24
872,17,34,377,37,2023-01-25
873,11,10,51,174,2023-05-04
874,19,42,19,119,2023-12-03
875,4,16,404,64,2024-08-23
876,31,45,31,50,2023-01-05
877,36,18,436,81,2024-03-15
878,23,35,303,168,2024-01-18
879,19,4,379,26,2024-06-20
880,10,49,290,131,2024-03-25
881,6,49,46,123,2023-01-11
882,7,21,207,183,2024-04-29
883,23,31,103,29,2024-10-03
884,1,4,361,58,2023-12-28
885,15,33,55,34,2023-09-01
886,23,5,383,104,2023-07-20
887,39,32,399,65,2023-10-15
888,10,50,10,154,2024-01-08
889,8,23,408,172,2023-06-19
890,40,25,80,146,2024-09-04
891,1,33,41,51,2023-06-13
892,14,2,134,126,2023-10-14
893,23,21,383,174,2024-07-14
894,18,45,58,122,2024-10-22
895,28,18,148,139,2023-08-01
896,24,50,24,144,2023-06-03
897,40,30,200,35,2023-02-25
898,26,42,146,176,2023-03-18
899,18,31,98,36,2024-08-19
900,38,20,318,175,2023-10-13
901,16,38,336,74,2024-04-11
902,7,43,247,58,2023-11-10
903,12,48,452,76,2024-01-04
904,2,48,362,74,2024-11-26
905,31,26,191,69,2023-10-07
906,32,42,392,153,2023-05-04
907,1,32,161,29,2024-09-02
908,2,23,402,188,2024-01-14
909,8,42,128,77,2024-05-26
910,11,14,251,132,2023-10-01
911,24,50,184,129,2023-04-29
912,39,39,439,126,2023-11-20
913,40,27,280,166,2023-02-04
914,34,34,154,142,2024-07-14
915,6,7,446,99,2024-07-22
916,6,20,6,102,2024-10-22
917,17,17,137,98,2024-08-02
918,11,1,171,76,2024-09-20
919,33,39,33,63,2024-06-25
920,36,24,396,132,2024-03-17
921,40,14,280,61,2023-09-05
922,8,47,368,181,2024-04-27
923,28,47,188,53,2023-08-06
924,17,41,497,89,2024-08-12
925,18,8,98,49,2023-01-04
926,27,7,67,157,2023-11-16
927,7,12,247,74,2023-10-16
928,10,17,50,119,2023-04-21
929,8,16,248,141,2023-09-24
930,2,6,442,90,2023-01-04
931,17,27,177,133,2024-11-26
932,5,34,5,28,2024-06-16
933,34,28,154,111,2023-07-13
934,28,13,268,100,2024-08-08
935,37,10,237,170,2024-10-31
936,10,37,250,54,2023-10-24
937,21,21,261,190,2024-11-18
938,16,2,216,83,2023-01-09
939,26,33,426,190,2023-09-24
940,20,44,220,47,2023-12-22
941,17,34,497,65,2024-01-09
942,32,44,32,143,2024-05-31
943,26,42,426,51,2024-10-13
944,21,6,341,25,2023-11-10
945,26,7,266,48,2024-05-26
946,31,33,151,188,2023-11-13
947,27,49,467,100,2024-03-30
948,37,45,397,166,2024-02-29
949,13,49,53,76,2024-08-27
950,14,29,14,112,2024-12-13
951,7,44,7,68,2023-08-08
952,15,39,215,164,2024-04-17
953,39,17,399,79,2023-10-04
954,15,18,215,156,2023-03-25
955,20,29,180,143,2024-10-04
956,37,14,237,98,2024-02-06
957,13,7,93,31,2023-04-18
958,1,37,121,67,2024-10-28
959,35,42,435,106,2023-07-15
960,13,44,13,132,2024-03-02
961,17,12,497,101,2024-03-01
962,11,32,11,155,2023-09-14
963,33,5,273,182,2023-08-25
964,33,50,353,29,2023-10-17
965,39,49,399,112,2024-06-15
966,40,13,320,156,2023-10-29
967,8,37,368,128,2024-11-19
968,7,38,447,122,2024-07-26
969,12,1,412,154,2024-03-16
970,6,33,86,113,2024-12-04
971,21,9,61,132,2023-12-29
972,9,23,409,67,2024-08-04
973,19,47,299,134,2023-06-22
974,14,1,94,76,2024-02-13
975,24,18,224,166,2023-11-10
976,12,32,452,37,2024-11-04
977,36,42,116,181,2024-08-13
978,2,30,42,151,2024-07-09
979,31,48,271,154,2024-02-01
980,9,23,329,25,2023-12-16
981,34,47,34,117,2024-02-07
982,30,15,390,197,2024-12-12
983,3,49,163,140,2023-09-02
984,35,6,155,118,2023-05-11
985,32,23,72,74,2024-12-10
986,17,9,297,101,2024-07-16
987,23,9,303,139,2024-07-02
988,21,35,21,174,2024-07-29
989,4,39,124,146,2024-06-01
990,26,25,66,168,2023-02-23
991,19,23,59,21,2023-09-19
992,19,42,259,64,2024-05-02
993,35,41,315,179,2023-02-25
994,39,6,399,137,2024-10-01
995,28,33,108,62,2024-01-02
996,23,34,343,129,2024-07-18
997,29,19,269,125,2023-12-12
998,20,21,380,66,2023-02-01
999,12,26,52,142,2023-09-03
1000,25,20,225,151,2024-10-01
1001,27,11,307,120,2024-08-21
1002,7,48,167,163,2024-08-05
1003,1,30,41,70,2024-06-11
1004,32,35,32,100,2024-08-06
1005,13,42,453,130,2023-08-02
1006,24,1,104,110,2023-06-02
1007,15,7,55,27,2024-07-22
1008,4,29,324,184,2024-07-13
1009,13,8,413,129,2023-03-05
1010,19,3,459,167,2024-06-09
1011,3,8,203,157,2024-06-08
1012,9,41,9,66,2023-11-02
1013,15,13,335,45,2024-01-10
1014,35,38,115,142,2024-04-17
1015,8,43,448,34,2023-03-06
1016,20,1,20,70,2024-03-30
1017,6,16,486,141,2024-12-02
1018,3,5,443,151,2024-10-22
1019,38,46,318,40,2024-03-03
1020,37,47,317,179,2023-08-04
1021,30,29,110,50,2023-08-16
1022,13,39,333,58,2024-04-28
1023,8,48,408,50,2023-02-04
1024,6,45,286,166,2023-08-04
1025,39,5,159,105,2023-10-14
1026,17,10,497,57,2023-05-20
1027,40,33,320,85,2023-10-08
1028,20,19,340,181,2023-08-25
1029,30,35,230,109,2023-03-11
1030,28,4,468,127,2023-06-23
1031,5,3,285,169,2024-07-20
1032,1,44,161,141,2023-01-07
1033,25,29,465,128,2023-09-09
1034,25,22,465,159,2023-11-30
1035,35,39,315,172,2023-07-11
1036,27,34,467,50,2024-02-07
1037,15,29,455,127,2024-02-14
1038,16,4,496,184,2024-06-14
1039,16,44,456,69,2024-12-16
1040,14,9,54,180,2023-02-08
1041,17,17,57,188,2023-10-14
1042,33,47,433,174,2024-06-16
1043,15,17,135,84,2023-12-13
1044,26,27,146,116,2023-10-02
1045,14,10,414,124,2023-01-24
1046,5,2,165,72,2023-05-08
1047,11,28,11,163,2024-07-06
1048,12,47,492,84,2023-08-31
1049,6,35,6,58,2023-05-29
1050,30,38,150,30,2024-07-31
1051,14,31,414,93,2023-09-30
1052,9,34,369,85,2023-02-13
1053,16,35,416,144,2024-08-17
1054,27,37,227,169,2024-05-16
1055,13,10,133,37,2024-02-02
1056,37,1,77,179,2024-08-27
1057,23,15,383,194,2024-02-26
1058,3,27,123,196,2024-04-06
1059,12,9,172,41,2024-12-05
1060,23,34,343,118,2024-01-04
1061,20,7,20,62,2024-08-22
1062,7,33,47,131,2024-06-14
1063,28,20,348,179,2023-12-27
1064,15,31,415,196,2024-09-13
1065,8,46,88,97,2023-07-18
1066,28,33,268,165,2023-10-22
1067,31,21,31,83,2024-02-02
1068,39,42,439,168,2024-12-01
1069,11,35,131,21,2023-07-05
1070,25,43,105,57,2023-12-04
1071,24,5,104,65,2024-10-01
1072,19,20,219,99,2023-10-30
1073,6,2,446,102,2023-01-10
1074,19,26,219,56,2023-06-25
1075,15,48,295,144,2024-09-18
1076,21,25,381,116,2023-01-09
1077,32,14,312,163,2024-11-13
1078,19,8,339,54,2024-07-07
1079,36,33,236,83,2023-09-17
1080,5,20,165,124,2023-02-18
1081,5,35,285,39,2024-02-13
1082,12,48,452,106,2024-01-13
1083,8,24,168,37,2023-02-28
1084,36,13,476,49,2023-01-20
1085,37,47,357,53,2023-01-31
1086,39,25,199,31,2024-08-10
1087,9,5,9,177,2023-08-07
1088,19,17,259,48,2024-06-25
1089,28,9,468,38,2024-02-02
1090,32,15,392,115,2023-09-13
1091,2,11,442,198,2024-03-20
1092,6,29,446,128,2023-07-27
1093,22,18,102,27,2023-09-28
1094,39,9,279,135,2024-09-09
1095,37,27,197,194,2023-12-31
1096,27,29,67,163,2024-12-16
1097,24,36,104,192,2024-01-11
1098,18,43,178,193,2024-01-21
1099,37,15,357,126,2024-05-02
1100,35,41,235,97,2023-09-16
1101,38,34,118,70,2024-05-12
1102,13,42,493,126,2023-08-06
1103,31,23,31,107,2024-06-10
1104,14,44,374,141,2023-06-28
1105,26,24,466,60,2024-08-08
1106,27,28,27,110,2023-09-05
1107,40,1,400,175,2024-06-24
1108,14,32,454,85,2024-02-07
1109,32,48,472,156,2024-09-19
1110,3,22,243,68,2023-12-14
1111,20,23,220,114,2023-12-21
1112,21,29,261,148,2023-08-31
1113,23,49,183,30,2024-03-22
1114,22,17,222,133,2023-05-09
1115,20,11,340,56,2023-01-13
1116,25,8,185,114,2024-01-31
1117,28,28,348,134,2023-05-28
1118,7,32,47,83,2024-01-07
1119,40,10,320,102,2023-01-16
1120,23,9,423,73,2024-05-10
1121,25,38,225,100,2023-12-02
1122,13,48,13,87,2024-01-21
1123,25,44,425,80,2023-07-06
1124,11,27,251,161,2023-03-13
1125,12,12,332,131,2024-10-01
1126,17,31,97,103,2024-06-17
1127,12,15,492,120,2023-05-11
1128,4,31,324,108,2024-02-13
1129,36,36,316,161,2024-03-01
1130,6,24,166,41,2023-09-07
1131,19,19,259,178,2024-06-26
1132,5,8,365,62,2023-04-25
1133,4,43,84,175,2023-05-05
1134,17,33,257,175,2024-11-28
1135,6,35,46,61,2024-10-04
1136,27,49,347,136,2024-09-16
1137,30,34,470,179,2023-07-09
1138,20,24,100,171,2023-01-20
1139,7,38,207,20,2023-09-05
1140,17,30,337,53,2023-11-24
1141,1,18,281,44,2023-11-14
1142,29,22,269,71,2023-04-19
1143,4,15,324,194,2023-04-09
1144,23,39,263,70,2023-03-23
1145,21,3,341,27,2023-09-03
1146,3,31,443,139,2023-09-18
1147,32,14,352,124,2024-06-27
1148,11,6,211,111,2024-02-23
1149,32,18,472,31,2023-10-04
1150,27,28,387,188,2024-07-27
1151,37,47,157,136,2023-06-10
1152,23,28,343,191,2024-05-09
1153,14,8,214,146,2024-07-01
1154,1,45,161,105,2024-04-09
1155,4,18,244,149,2023-04-03
1156,15,36,215,188,2024-08-22
1157,8,13,288,81,2023-01-24
1158,1,20,121,132,2023-08-05
1159,3,43,43,67,2024-06-11
1160,39,40,359,84,2024-10-07
1161,27,33,347,198,2023-11-28
1162,38,39,118,136,2024-11-28
1163,38,47,478,67,2024-07-12
1164,7,2,447,184,2023-11-10
1165,6,31,206,101,2024-04-04
1166,35,19,235,99,2023-03-01
1167,37,14,437,129,2024-05-01
1168,11,50,411,144,2024-03-10
1169,3,31,3,147,2024-09-26
1170,26,12,26,145,2023-01-29
1171,20,8,220,176,2023-02-21
1172,25,43,305,105,2024-11-16
1173,8,5,288,105,2023-11-17
1174,39,46,239,190,2023-06-22
1175,35,47,75,155,2023-03-23
1176,33,44,113,142,2023-09-21
1177,6,17,6,51,2024-03-10
1178,30,47,350,41,2023-01-15
1179,31,39,431,171,2023-03-18
1180,25,38,385,141,2024-09-16
1181,35,11,475,111,2023-07-18
1182,8,16,288,26,2024-04-24
1183,3,33,443,47,2023-07-07
1184,40,44,480,52,2024-09-30
1185,34,24,274,66,2023-06-10
1186,40,34,160,29,2023-09-17
1187,1,44,321,92,2023-03-08
1188,20,22,180,165,2023-09-27
1189,14,9,294,54,2024-04-25
1190,18,26,258,194,2023-05-12
1191,10,22,490,137,2023-02-09
1192,39,15,359,117,2024-10-24
1193,30,47,70,134,2024-08-07
1194,29,43,429,140,2023-05-30
1195,12,47,332,181,2024-07-28
1196,27,43,67,169,2024-07-29
1197,39,18,439,53,2024-12-24
1198,27,7,387,78,2024-10-27
1199,18,50,218,35,2023-11-12
1200,27,34,27,103,2023-11-13
1201,40,38,80,45,2023-08-21
1202,20,11,180,92,2024-03-27
1203,3,43,283,93,2024-02-26
1204,12,38,332,74,2024-07-05
1205,12,2,12,197,2024-03-16
1206,34,32,34,86,2024-06-13
1207,11,50,211,174,2024-12-01
1208,24,27,384,153,2024-03-24
1209,32,14,192,173,2024-05-14
1210,4,14,84,162,2024-01-21
1211,5,29,205,140,2024-02-03
1212,7,32,407,54,2024-10-08
1213,16,39,296,55,2024-05-07
1214,33,24,273,80,2023-12-24
1215,21,19,341,62,2024-12-03
1216,10,37,210,84,2024-09-23
1217,22,8,142,110,2024-09-11
1218,6,40,486,198,2024-06-01
1219,14,10,54,130,2024-09-06
1220,20,33,100,33,2023-10-08
1221,1,45,321,59,2024-01-21
1222,12,20,452,120,2024-04-08
1223,33,25,433,177,2023-05-30
1224,19,6,419,183,2024-12-20
1225,11,10,11,79,2024-06-08
1226,5,6,125,55,2023-11-16
1227,25,17,185,103,2024-04-29
1228,30,20,470,155,2023-04-02
1229,15,24,455,191,2024-11-19
1230,19,40,139,75,2023-08-15
1231,29,48,269,84,2023-01-25
1232,7,16,367,21,2023-01-10
1233,5,26,5,90,2024-06-13
1234,6,47,166,70,2023-05-09
1235,19,3,419,199,2024-02-18
1236,34,8,154,30,2024-08-23
1237,14,14,494,101,2023-11-03
1238,33,47,233,65,2023-05-29
1239,36,25,36,164,2024-12-04
1240,24,16,144,22,2023-10-12
1241,11,48,131,166,2023-08-25
1242,25,45,385,175,2024-07-03
1243,25,46,25,21,2024-04-03
1244,29,24,429,95,2024-03-09
1245,4,50,84,135,2024-04-03
1246,2,22,162,158,2024-04-05
1247,22,14,302,101,2024-11-24
1248,14,34,174,134,2023-06-25
1249,20,12,420,47,2024-05-01
1250,38,35,398,112,2023-12-24
1251,20,45,420,174,2024-01-29
1252,15,18,295,106,2024-09-13
1253,13,38,333,174,2023-03-17
1254,9,42,449,107,2023-06-24
1255,27,1,187,85,2023-05-28
1256,12,35,212,130,2024-01-06
1257,1,5,121,157,2024-07-01
1258,36,26,436,23,2023-09-22
1259,23,34,383,28,2023-08-07
1260,2,45,2,158,2024-11-07
1261,18,32,338,183,2023-06-01
1262,16,34,176,53,2023-01-12
1263,32,2,72,53,2024-11-20
1264,39,5,359,78,2023-09-26
1265,9,30,129,127,2024-08-14
1266,31,50,231,154,2024-08-10
1267,9,47,209,101,2023-12-27
1268,33,19,113,71,2024-12-24
1269,37,10,77,123,2023-11-12
1270,2,41,362,98,2023-06-07
1271,37,16,357,117,2024-02-02
1272,35,19,35,105,2024-12-15
1273,10,32,410,197,2024-07-08
1274,36,41,156,165,2023-06-16
1275,37,16,117,96,2024-04-24
1276,2,10,122,117,2023-02-07
1277,25,41,145,193,2024-08-10
1278,18,38,258,45,2023-04-16
1279,12,44,92,182,2024-01-01
1280,34,47,474,151,2023-08-11
1281,31,33,191,122,2023-10-20
1282,10,8,170,179,2023-08-13
1283,35,40,355,45,2023-04-17
1284,22,50,422,89,2024-07-19
1285,39,47,199,107,2023-11-17
1286,9,25,369,138,2023-05-13
1287,9,9,249,182,2023-09-06
1288,22,15,222,138,2024-02-20
1289,29,45,29,77,2023-11-28
1290,22,40,422,67,2024-08-08
1291,40,1,200,186,2024-01-20
1292,10,36,50,77,2023-11-07
1293,12,3,52,124,2023-07-23
1294,15,48,15,82,2024-02-22
1295,18,30,218,140,2023-11-05
1296,30,41,390,22,2023-09-01
1297,30,23,430,163,2023-02-09
1298,38,9,78,149,2023-04-04
1299,37,34,37,66,2024-10-17
1300,23,14,223,110,2023-08-20
1301,1,4,161,137,2024-09-01
1302,9,40,289,26,2023-02-10
1303,4,45,44,143,2023-10-26
1304,2,18,242,21,2024-04-24
1305,13,8,453,145,2023-02-02
1306,23,34,263,149,2024-07-13
1307,13,28,453,95,2024-09-29
1308,26,30,306,35,2024-03-31
1309,35,8,35,23,2024-11-18
1310,28,25,28,185,2024-12-04
1311,34,31,394,158,2023-03-15
1312,15,16,255,53,2023-06-28
1313,36,9,276,30,2024-04-28
1314,23,27,63,62,2024-02-15
1315,21,18,101,87,2023-01-07
1316,15,31,95,82,2023-10-13
1317,33,38,73,115,2023-10-07
1318,36,27,396,38,2023-11-15
1319,23,20,63,199,2024-10-09
1320,36,19,316,142,2024-09-20
1321,14,42,494,57,2024-10-29
1322,4,32,444,42,2023-08-30
1323,10,11,170,161,2024-09-13
1324,38,32,158,34,2023-01-27
1325,25,22,425,135,2024-12-11
1326,17,19,217,174,2023-06-25
1327,23,43,223,66,2024-10-25
1328,38,20,38,120,2024-03-02
1329,3,23,283,177,2024-01-21
1330,30,27,390,126,2023-05-17
1331,2,50,42,81,2023-01-31
1332,21,1,141,157,2024-12-11
1333,17,44,137,98,2024-06-30
1334,13,44,253,129,2024-02-24
1335,7,3,447,188,2024-03-21
1336,6,25,46,135,2024-02-03
1337,35,19,35,64,2023-10-03
1338,4,22,124,162,2024-06-07
1339,22,12,342,33,2024-06-06
1340,15,44,95,107,2023-07-14
1341,32,35,32,170,2023-10-21
1342,19,43,19,62,2023-10-12
1343,19,34,19,122,2024-06-23
1344,29,36,69,75,2023-01-19
1345,6,33,246,135,2024-02-18
1346,31,35,71,115,2023-10-18
1347,6,19,46,64,2023-05-23
1348,6,23,206,87,2024-07-31
1349,4,2,284,68,2023-03-13
1350,18,35,218,112,2024-04-04
1351,6,32,166,109,2024-06-02
1352,8,2,48,103,2023-02-03
1353,26,49,306,103,2023-09-08
1354,29,22,149,154,2023-03-05
1355,7,9,207,27,2024-07-26
1356,24,37,104,24,2024-12-21
1357,30,20,190,38,2023-08-14
1358,38,35,78,142,2023-11-23
1359,17,50,337,22,2023-02-18
1360,24,13,24,68,2023-02-20
1361,2,23,2,141,2023-05-08
1362,27,5,467,28,2023-05-10
1363,22,3,382,65,2024-07-03
1364,29,40,29,122,2024-10-01
1365,39,17,119,38,2024-10-01
1366,14,30,214,98,2024-05-26
1367,9,8,169,108,2023-03-24
1368,15,41,175,31,2024-07-08
1369,31,35,151,179,2023-12-21
1370,2,38,482,55,2024-02-18
1371,19,21,459,200,2023-07-01
1372,1,17,481,61,2023-08-28
1373,8,23,88,119,2024-03-21
1374,32,39,352,194,2023-06-20
1375,29,46,469,161,2024-04-08
1376,20,19,460,181,2023-02-05
1377,14,43,454,138,2023-12-10
1378,39,32,279,149,2023-01-24
1379,38,49,278,45,2024-01-04
1380,16,5,456,113,2024-07-08
1381,34,36,274,56,2023-10-06
1382,24,17,264,180,2024-06-23
1383,27,39,267,186,2023-07-01
1384,17,36,297,114,2024-09-30
1385,3,50,483,68,2023-05-07
1386,40,28,280,173,2024-02-14
1387,31,10,391,175,2024-12-21
1388,16,13,376,167,2023-03-14
1389,39,48,39,194,2023-02-07
1390,14,38,374,175,2023-08-13
1391,4,41,444,98,2023-11-02
1392,13,11,413,55,2023-08-16
1393,15,40,215,134,2023-09-12
1394,25,31,145,123,2024-04-06
1395,16,7,296,26,2024-08-30
1396,27,27,27,40,2024-01-22
1397,34,22,474,130,2023-08-14
1398,36,30,116,86,2024-03-14
1399,39,28,479,76,2024-02-07
1400,20,10,260,100,2023-04-07
1401,9,48,129,43,2023-06-12
1402,24,41,104,65,2023-05-13
1403,37,20,397,189,2024-06-16
1404,20,28,380,193,2023-08-04
1405,4,27,484,97,2024-11-13
1406,26,3,146,172,2023-02-22
1407,31,5,111,30,2023-10-11
1408,36,1,76,52,2024-11-09
1409,30,37,70,108,2023-07-11
1410,19,39,59,127,2024-07-03
1411,24,36,424,71,2024-02-23
1412,8,21,88,32,2024-11-08
1413,26,30,466,23,2024-06-24
1414,5,25,325,138,2024-04-23
1415,16,5,376,176,2024-02-11
1416,39,50,39,144,2023-11-14
1417,24,15,144,198,2023-12-01
1418,13,45,293,45,2023-05-09
1419,34,40,154,71,2024-09-21
1420,37,5,357,54,2023-12-19
1421,7,42,367,98,2023-03-03
1422,38,22,438,63,2024-08-30
1423,25,16,305,43,2023-03-17
1424,35,46,435,139,2024-05-22
1425,28,15,468,149,2023-10-24
1426,5,21,45,153,2024-04-07
1427,31,34,351,51,2024-07-23
1428,35,44,395,188,2023-09-04
1429,6,25,286,168,2024-12-08
1430,4,8,484,31,2023-05-24
1431,28,25,228,141,2023-08-05
1432,13,18,53,157,2023-03-01
1433,16,3,56,83,2024-03-09
1434,28,29,108,168,2023-01-30
1435,23,4,223,29,2024-02-27
1436,33,15,73,164,2024-06-22
1437,31,25,271,137,2024-07-15
1438,24,15,184,104,2023-01-04
1439,12,41,412,135,2023-11-16
1440,22,31,142,172,2023-11-24
1441,14,35,254,155,2023-04-29
1442,21,3,141,105,2024-01-10
1443,21,15,141,167,2024-10-13
1444,21,22,301,147,2023-10-03
1445,36,3,396,157,2023-04-21
1446,37,8,397,115,2024-09-12
1447,40,20,240,130,2024-03-21
1448,18,13,98,81,2024-04-22
1449,19,32,459,139,2024-10-12
1450,9,36,209,77,2023-01-17
1451,21,26,61,94,2023-02-18
1452,16,33,336,30,2024-01-12
1453,24,21,24,39,2023-03-23
1454,11,38,331,145,2023-03-25
1455,31,39,191,110,2024-06-19
1456,10,40,290,100,2023-08-02
1457,27,50,307,142,2024-11-07
1458,16,18,56,61,2024-08-10
1459,27,41,267,152,2024-07-19
1460,28,50,188,156,2024-07-12
1461,16,29,256,56,2023-12-24
1462,29,7,189,187,2023-01-12
1463,14,23,294,95,2024-08-12
1464,4,17,324,112,2024-11-20
1465,13,26,213,57,2024-01-24
1466,3,9,403,159,2023-11-07
1467,20,7,460,137,2024-04-27
1468,29,8,349,195,2023-06-06
1469,25,6,305,102,2023-10-14
1470,8,11,288,35,2024-02-25
1471,15,31,495,86,2024-06-28
1472,22,42,182,56,2024-12-02
1473,23,3,23,47,2023-03-06
1474,10,20,170,148,2023-04-25
1475,30,47,270,92,2024-06-30
1476,9,45,49,70,2024-04-29
1477,31,22,111,59,2024-07-27
1478,25,25,185,153,2024-09-26
1479,17,16,177,161,2024-09-12
1480,4,19,484,154,2024-04-15
1481,20,44,420,191,2024-04-04
1482,22,14,462,200,2023-05-08
1483,22,34,422,115,2024-02-22
1484,3,33,203,33,2023-08-04
1485,35,34,35,170,2024-12-16
1486,17,29,457,200,2024-04-01
1487,32,14,192,97,2024-06-01
1488,5,46,165,26,2024-07-29
1489,30,5,270,181,2024-12-30
1490,1,37,321,93,2023-11-14
1491,16,36,416,38,2023-02-17
1492,39,4,239,26,2024-11-09
1493,4,25,484,23,2023-04-10
1494,32,36,232,170,2024-02-24
1495,16,45,56,70,2023-03-27
1496,20,16,380,88,2023-06-20
1497,13,34,133,40,2023-02-23
1498,17,14,17,103,2024-10-08
1499,31,41,391,134,2023-02-06
1500,24,11,64,131,2023-07-01
1501,11,37,131,150,2023-10-15
1502,15,31,415,138,2024-08-02
1503,1,46,241,28,2023-09-04
1504,21,46,21,172,2023-03-18
1505,9,32,369,58,2023-10-16
1506,39,7,479,172,2024-03-23
1507,26,42,226,187,2024-07-06
1508,12,21,172,58,2024-09-22
1509,11,41,131,195,2024-08-02
1510,16,32,456,150,2023-05-30
1511,9,16,489,78,2023-01-26
1512,34,15,34,192,2024-11-20
1513,20,49,300,38,2024-05-14
1514,1,8,281,60,2023-08-15
1515,2,26,202,149,2024-12-09
1516,36,41,156,63,2023-05-14
1517,15,40,55,155,2024-08-20
1518,40,43,40,151,2024-07-25
1519,32,9,272,98,2023-09-24
1520,14,14,254,132,2024-11-08
1521,34,38,354,118,2023-08-06
1522,30,25,430,28,2024-01-30
1523,37,30,37,98,2023-04-26
1524,2,3,402,92,2023-08-30
1525,18,15,138,50,2023-07-24
1526,33,50,33,79,2023-07-14
1527,14,28,374,131,2024-12-16
1528,15,36,255,134,2024-02-12
1529,32,46,352,137,2023-09-22
1530,16,12,176,90,2024-01-15
1531,18,46,418,81,2023-05-28
1532,11,11,211,78,2023-01-29
1533,27,44,467,92,2023-05-06
1534,1,19,401,39,2023-05-14
1535,31,17,191,114,2024-04-29
1536,5,14,165,22,2024-11-05
1537,6,16,446,167,2024-03-20
1538,1,4,401,89,2023-01-18
1539,13,40,93,195,2024-08-18
1540,19,48,99,39,2023-05-29
1541,2,40,242,64,2024-11-23
1542,23,4,423,131,2024-03-20
1543,12,9,332,118,2024-05-11
1544,37,49,437,68,2024-08-03
1545,36,48,396,155,2024-09-12
1546,6,39,486,20,2023-09-07
1547,25,35,425,192,2023-02-01
1548,27,16,267,22,2023-12-25
1549,22,6,342,31,2024-09-24
1550,29,10,69,146,2023-12-09
1551,13,43,133,72,2024-12-17
1552,32,23,272,96,2023-09-04
1553,7,19,287,93,2024-07-13
1554,5,44,45,88,2023-08-11
1555,17,18,57,188,2024-06-19
1556,37,47,117,44,2023-02-05
1557,13,45,93,120,2023-07-07
1558,37,36,477,84,2023-08-10
1559,27,32,187,131,2024-02-07
1560,32,3,472,71,2024-09-01
1561,34,10,274,55,2023-01-25
1562,14,10,454,102,2023-02-14
1563,1,45,361,158,2024-12-18
1564,8,23,88,64,2023-12-11
1565,32,27,32,37,2023-05-30
1566,29,45,229,138,2023-10-31
1567,23,19,263,161,2023-05-14
1568,11,44,131,136,2024-07-27
1569,39,38,319,44,2024-04-27
1570,13,38,453,148,2023-02-24
1571,15,48,455,174,2023-08-06
1572,3,41,443,180,2023-08-03
1573,6,10,206,131,2024-10-30
1574,40,4,240,105,2024-03-08
1575,9,44,249,95,2024-11-04
1576,13,19,53,70,2024-05-07
1577,20,6,500,99,2024-12-14
1578,9,38,449,166,2023-12-18
1579,21,20,61,70,2024-03-07
1580,13,35,173,31,2023-05-14
1581,31,33,311,30,2023-04-24
1582,4,46,124,85,2023-07-04
1583,12,2,92,153,2023-06-26
1584,40,6,280,177,2023-12-15
1585,10,12,210,173,2023-07-07
1586,28,1,148,134,2024-07-10
1587,6,44,166,94,2023-07-23
1588,7,32,167,46,2024-07-02
1589,11,34,91,60,2024-03-02
1590,39,23,199,37,2023-10-29
1591,23,29,63,93,2024-07-11
1592,17,16,377,60,2023-05-09
