order_id,customer_id,store_id,employee_id,order_date,total_amount
701,9043,9,50,2024-04-03,31.87
702,1541,15,85,2024-07-15,25.06
703,1336,5,30,2024-09-04,10.31
704,5632,2,11,2024-04-24,34.35
705,8542,44,263,2024-08-26,66.86
706,2583,2,7,2024-04-06,12.64
707,6374,2,7,2024-11-05,72.34
708,5114,33,193,2024-06-21,19.65
709,5180,6,31,2024-03-31,31.54
710,3979,8,47,2024-09-09,13.61
711,2196,9,53,2024-06-25,20.35
712,7849,12,68,2024-01-28,21.32
713,8584,18,106,2024-02-20,46.60
714,4715,48,288,2024-01-11,25.10
715,1065,26,152,2024-11-18,34.29
716,6286,46,272,2024-07-29,20.62
717,5507,18,104,2024-12-15,29.88
718,8099,26,156,2024-06-17,13.43
719,6789,31,182,2024-03-30,24.77
720,5846,49,291,2024-06-09,24.82
721,3989,15,90,2024-07-06,17.05
722,6707,2,10,2024-07-12,22.57
723,8174,41,246,2024-10-03,56.54
724,7811,20,116,2024-07-26,28.64
725,9107,13,78,2024-08-03,21.73
726,9562,46,271,2024-12-12,17.18
727,3695,40,239,2024-11-11,46.56
728,3077,7,41,2024-05-07,64.32
729,4206,50,297,2024-11-15,18.27
730,1125,38,224,2024-07-16,17.28
731,5930,37,217,2024-02-19,29.29
732,8492,38,225,2024-12-20,29.30
733,5076,19,111,2024-12-19,11.06
734,920,47,282,2024-04-21,11.61
735,2348,11,64,2024-10-17,26.34
736,8119,50,295,2024-10-21,12.83
737,7577,49,291,2024-07-19,8.97
738,6496,11,63,2024-03-26,50.90
739,478,23,136,2024-11-16,11.80
740,9551,24,139,2024-05-18,34.39
741,1284,37,219,2024-10-20,29.87
742,1558,7,39,2024-05-16,20.50
743,9046,14,79,2024-06-02,24.76
744,1449,44,262,2024-10-08,28.61
745,593,26,154,2024-05-25,32.46
746,1131,10,58,2024-12-29,48.59
747,1842,34,202,2024-12-13,11.51
748,8019,26,154,2024-08-01,17.15
749,2426,34,203,2024-06-23,32.09
750,6767,38,226,2024-06-30,13.71
751,7990,28,165,2024-11-09,23.00
752,582,4,22,2024-12-15,15.13
753,9607,30,179,2024-12-24,19.03
754,2582,9,49,2024-01-09,20.16
755,1250,39,231,2024-04-30,51.93
756,7043,9,51,2024-05-16,39.47
757,8317,8,44,2024-08-14,27.24
758,223,44,263,2024-01-14,15.87
759,8237,37,221,2024-06-09,16.17
760,6881,5,25,2024-06-25,36.36
761,330,45,268,2024-08-11,19.79
762,5491,5,29,2024-12-02,87.31
763,9036,38,226,2024-01-06,14.76
764,758,3,17,2024-03-01,57.72
765,5671,2,8,2024-07-27,24.52
766,3534,48,288,2024-04-24,14.24
767,5063,28,167,2024-04-23,16.82
768,5938,7,39,2024-05-10,20.79
769,5210,39,231,2024-07-15,16.44
770,5307,28,167,2024-11-02,30.36
771,5144,4,19,2024-08-13,37.08
772,2166,36,215,2024-01-09,27.96
773,2282,11,65,2024-06-25,21.72
774,9831,7,39,2024-05-11,62.42
775,7458,11,62,2024-01-27,39.41
776,1594,22,131,2024-09-09,9.97
777,6092,17,99,2024-01-02,21.98
778,9373,7,37,2024-01-04,95.14
779,2340,19,112,2024-11-01,18.19
780,1461,37,221,2024-12-17,20.40
781,2817,27,162,2024-08-03,16.15
782,7613,2,9,2024-11-18,33.34
783,5683,11,66,2024-01-10,29.32
784,8252,45,267,2024-01-05,38.20
785,6923,19,113,2024-10-17,19.66
786,9296,43,253,2024-10-27,68.31
787,2117,40,240,2024-08-06,21.55
788,4150,24,140,2024-12-25,28.15
789,5939,11,61,2024-07-07,35.43
790,9593,46,271,2024-06-14,19.29
791,3080,15,88,2024-10-21,23.00
792,4718,23,133,2024-06-29,23.12
793,7137,49,289,2024-01-30,45.66
794,5099,26,153,2024-09-20,17.59
795,5294,19,110,2024-11-29,20.38
796,5768,35,209,2024-10-01,13.93
797,4162,41,241,2024-05-05,63.21
798,4187,10,57,2024-03-16,27.52
799,6244,27,162,2024-10-17,17.22
800,4391,24,140,2024-05-26,59.44
801,7499,47,281,2024-01-28,12.87
802,5350,9,49,2024-04-17,25.32
803,6075,31,186,2024-08-03,36.31
804,2519,48,286,2024-07-11,57.21
805,3236,4,20,2024-06-24,9.61
806,148,31,183,2024-10-01,22.13
807,7135,25,148,2024-02-20,51.50
808,3983,20,118,2024-12-02,28.64
809,7494,14,82,2024-10-15,58.05
810,156,9,51,2024-04-14,14.32
811,4686,12,67,2024-06-11,9.15
812,174,4,23,2024-09-27,29.03
813,7263,12,68,2024-03-18,35.85
814,1269,1,1,2024-04-30,48.08
815,3069,9,53,2024-01-25,33.39
816,9662,9,54,2024-07-09,52.22
817,1048,44,259,2024-07-31,17.24
818,9245,17,99,2024-02-24,12.01
819,872,16,92,2024-02-02,61.02
820,2918,46,272,2024-03-24,69.99
821,2755,36,213,2024-05-04,11.27
822,3946,47,281,2024-11-04,28.39
823,4941,7,37,2024-11-01,7.17
824,4417,38,225,2024-08-19,11.53
825,4970,10,58,2024-12-22,37.91
826,31,32,187,2024-02-02,66.97
827,8182,21,124,2024-11-08,33.14
828,2901,14,79,2024-07-14,25.27
829,763,24,139,2024-10-22,9.75
830,4078,1,3,2024-10-25,21.98
831,9821,26,154,2024-03-06,64.68
832,6089,29,173,2024-08-04,9.66
833,7470,37,218,2024-01-27,16.34
834,1161,26,151,2024-02-14,31.66
835,3555,19,114,2024-01-06,25.42
836,3764,19,114,2024-03-15,22.16
837,8890,24,142,2024-03-03,18.82
838,4044,23,134,2024-03-07,28.66
839,2077,37,219,2024-04-13,17.40
840,5850,49,292,2024-07-18,30.89
841,894,27,157,2024-05-16,38.36
842,6425,50,297,2024-01-20,14.53
843,1098,27,162,2024-01-05,20.27
844,1771,41,246,2024-10-05,30.96
845,1975,19,111,2024-02-13,18.01
846,5131,39,231,2024-07-03,21.20
847,2296,39,232,2024-03-26,21.52
848,3138,8,46,2024-10-23,31.95
849,9828,7,41,2024-07-11,23.11
850,367,47,281,2024-03-15,8.04
851,9360,47,282,2024-03-25,68.87
852,6701,44,263,2024-03-05,32.60
853,6143,31,186,2024-10-04,30.92
854,876,34,203,2024-11-17,25.62
855,4877,36,213,2024-12-14,22.73
856,495,47,277,2024-07-03,50.08
857,5021,4,23,2024-03-31,22.08
858,3923,15,85,2024-07-16,20.22
859,5600,37,217,2024-11-19,18.87
860,6943,21,122,2024-08-16,21.73
861,730,39,234,2024-08-22,25.26
862,8571,30,180,2024-02-06,28.19
863,3476,19,111,2024-06-08,9.69
864,9158,11,63,2024-07-11,25.41
865,4259,4,19,2024-11-17,11.66
866,1672,36,213,2024-04-19,46.25
867,3313,50,300,2024-10-14,50.74
868,9580,30,177,2024-04-18,30.38
869,9857,6,31,2024-08-02,19.14
870,7849,18,103,2024-11-04,12.66
871,6461,34,199,2024-08-27,41.77
872,1158,15,85,2024-11-01,8.09
873,9088,6,31,2024-05-15,21.53
874,2491,31,186,2024-02-10,11.24
875,1505,50,300,2024-11-12,38.18
876,1730,36,214,2024-12-24,21.54
877,1405,40,237,2024-01-31,23.53
878,336,34,199,2024-11-17,29.10
879,5086,27,158,2024-02-23,35.38
880,4165,14,81,2024-09-24,35.83
881,6777,28,163,2024-08-31,15.06
882,5990,14,80,2024-12-04,19.90
883,1697,25,148,2024-01-12,16.60
884,9548,11,65,2024-08-18,24.51
885,8626,4,20,2024-09-03,30.24
886,7596,19,109,2024-07-30,17.53
887,8098,21,122,2024-11-14,16.28
888,7805,8,48,2024-01-24,75.43
889,2561,7,38,2024-12-29,34.48
890,5095,7,38,2024-03-20,62.26
891,4531,21,124,2024-09-07,21.06
892,2848,3,14,2024-01-26,18.98
893,5264,48,285,2024-01-22,25.20
894,3540,17,102,2024-11-12,10.87
895,4295,10,57,2024-03-27,26.74
896,2802,31,185,2024-04-08,41.15
897,9311,26,154,2024-11-24,36.17
898,6300,5,30,2024-05-09,47.23
899,9863,39,231,2024-06-18,9.08
900,8710,33,198,2024-10-15,13.76
901,521,11,66,2024-09-22,16.33
902,1298,28,167,2024-09-15,38.77
903,5728,50,295,2024-04-07,28.24
904,4225,16,92,2024-04-02,13.67
905,3079,49,291,2024-10-04,40.87
906,1680,42,250,2024-09-12,34.50
907,2233,23,138,2024-08-30,19.38
908,3200,11,66,2024-08-28,24.07
909,6995,44,263,2024-07-09,22.49
910,91,8,46,2024-03-05,21.32
911,927,32,192,2024-12-19,30.66
912,6471,22,132,2024-02-26,20.97
913,4674,50,298,2024-02-01,45.54
914,452,29,169,2024-12-26,45.72
915,1946,1,2,2024-11-22,13.37
916,4746,43,257,2024-05-04,12.13
917,7345,6,35,2024-07-03,59.75
918,9737,20,115,2024-10-16,27.16
919,9417,14,83,2024-03-30,19.14
920,2450,39,233,2024-06-16,42.30
921,8009,23,137,2024-04-01,18.44
922,1691,20,118,2024-09-29,24.17
923,6888,19,110,2024-02-29,31.95
924,2158,12,72,2024-04-29,31.54
925,4117,38,226,2024-05-23,37.06
926,4749,26,156,2024-12-12,25.88
927,8260,10,60,2024-02-28,7.25
928,6637,14,82,2024-07-24,54.86
929,4395,29,174,2024-01-31,18.15
930,108,48,283,2024-12-25,23.24
931,2014,12,71,2024-11-07,21.70
932,1803,41,241,2024-01-03,15.70
933,8150,11,64,2024-05-18,14.09
934,474,37,219,2024-11-24,12.63
935,7434,26,155,2024-01-16,52.90
936,7486,31,182,2024-09-10,20.14
937,5853,4,23,2024-10-13,19.20
938,1897,39,232,2024-05-27,16.28
939,4538,14,79,2024-03-30,20.87
940,5372,31,184,2024-03-15,35.76
941,387,38,228,2024-04-29,18.06
942,261,46,272,2024-04-21,31.95
943,522,34,201,2024-04-06,18.58
944,3154,4,21,2024-12-21,26.90
945,6204,40,235,2024-03-20,29.62
946,1427,39,229,2024-11-30,28.15
947,40,23,138,2024-10-08,39.09
948,5663,5,25,2024-01-29,13.58
949,22,10,59,2024-11-15,18.89
950,6436,3,14,2024-08-24,36.49
951,4940,24,143,2024-05-13,73.25
952,9895,48,285,2024-10-10,21.03
953,3347,6,33,2024-11-01,69.65
954,6192,19,113,2024-10-16,34.36
955,6719,29,170,2024-01-08,24.38
956,2843,39,233,2024-01-10,12.20
957,5942,40,235,2024-05-20,29.32
958,2433,48,285,2024-10-07,21.46
959,5820,21,122,2024-02-18,26.92
960,9203,38,223,2024-03-05,39.15
961,8920,3,18,2024-07-19,26.33
962,5888,18,103,2024-04-05,13.36
963,4535,24,142,2024-04-08,17.68
964,1604,16,91,2024-08-03,28.59
965,2925,11,64,2024-09-10,9.30
966,5298,20,119,2024-02-12,25.32
967,2975,25,146,2024-06-17,60.74
968,4550,28,165,2024-07-21,13.68
969,3102,27,161,2024-09-03,25.32
970,4527,34,200,2024-01-16,7.90
971,6136,21,122,2024-01-01,64.16
972,8755,23,135,2024-01-01,25.52
973,2483,14,83,2024-01-18,16.76
974,1758,20,118,2024-03-17,26.69
975,8576,19,109,2024-09-16,9.81
976,2443,6,34,2024-01-22,36.52
977,7221,2,10,2024-04-09,12.03
978,5393,35,209,2024-07-17,15.95
979,9207,8,47,2024-06-20,38.46
980,9248,36,215,2024-06-14,36.48
981,506,42,252,2024-01-21,6.81
982,2788,25,147,2024-12-11,14.21
983,1897,43,254,2024-11-16,21.94
984,144,49,289,2024-01-20,33.65
985,5096,19,112,2024-10-26,16.53
986,9177,36,213,2024-06-12,11.17
987,6238,13,73,2024-04-21,28.64
988,4553,5,29,2024-07-18,9.36
989,8844,38,225,2024-07-20,9.40
990,6866,29,173,2024-04-15,29.03
991,6877,48,287,2024-06-23,22.78
992,3998,10,60,2024-01-05,22.06
993,8002,47,278,2024-05-17,35.61
994,4056,9,54,2024-10-22,40.04
995,637,28,163,2024-01-23,15.11
996,2572,13,78,2024-01-30,16.37
997,9600,40,235,2024-12-29,17.70
998,3811,34,201,2024-11-05,16.94
999,4308,48,283,2024-02-09,7.17
1000,5924,21,121,2024-07-26,19.93
1001,2930,47,280,2024-06-25,27.27
1002,9476,41,243,2024-04-05,26.42
1003,2022,46,272,2024-01-12,38.49
1004,2594,1,3,2024-04-25,24.49
1005,8961,8,45,2024-07-29,16.54
1006,2410,12,72,2024-01-22,20.08
1007,3413,23,137,2024-05-12,20.92
1008,1214,50,298,2024-06-13,24.71
1009,341,26,153,2024-12-05,55.68
1010,4521,41,244,2024-10-14,15.77
1011,8516,18,108,2024-12-02,36.25
1012,6802,21,123,2024-07-07,13.36
1013,4999,15,85,2024-06-04,14.47
1014,3404,11,64,2024-07-24,30.55
1015,2699,41,241,2024-06-14,13.47
1016,4867,30,178,2024-02-15,11.35
1017,5824,43,255,2024-01-21,30.26
1018,2867,45,269,2024-08-01,23.05
1019,1966,29,170,2024-12-01,15.18
1020,8697,9,52,2024-10-01,37.05
1021,7743,25,147,2024-12-25,14.62
1022,1511,46,274,2024-07-26,25.25
1023,1504,45,268,2024-10-31,66.18
1024,4737,36,213,2024-04-27,19.69
1025,1370,44,260,2024-03-21,22.43
1026,3080,6,34,2024-01-27,19.87
1027,1348,42,251,2024-11-22,21.14
1028,3139,35,206,2024-01-21,22.69
1029,6550,17,101,2024-11-16,16.10
1030,2476,50,298,2024-04-28,93.81
1031,4810,35,205,2024-03-01,18.14
1032,2338,4,24,2024-09-30,31.17
1033,8527,31,186,2024-07-03,72.17
1034,350,38,225,2024-11-17,20.83
1035,3556,9,52,2024-02-12,19.00
1036,1468,17,98,2024-12-09,16.76
1037,7586,13,74,2024-01-13,18.18
1038,4936,10,58,2024-12-21,18.00
1039,8555,37,222,2024-02-18,26.98
1040,8043,34,201,2024-02-28,16.54
1041,2695,22,130,2024-11-12,59.15
1042,6294,22,128,2024-02-11,15.49
1043,8817,4,22,2024-03-18,28.49
1044,3328,7,41,2024-10-15,36.74
1045,3799,34,201,2024-10-12,7.91
1046,5716,40,237,2024-09-24,16.33
1047,5203,3,13,2024-11-21,12.79
1048,567,11,65,2024-06-01,15.43
1049,7877,24,140,2024-10-19,14.91
1050,7640,11,61,2024-11-09,11.88
1051,9388,39,232,2024-11-19,27.41
1052,4110,47,278,2024-01-07,15.98
1053,1735,5,30,2024-06-14,37.05
1054,1184,31,182,2024-02-12,10.09
1055,8744,40,238,2024-09-19,26.13
1056,2672,31,181,2024-08-21,9.68
1057,5769,17,102,2024-04-24,25.74
1058,7965,39,229,2024-04-29,11.78
1059,7720,31,183,2024-09-13,21.58
1060,8687,15,90,2024-06-07,97.88
1061,3031,34,200,2024-07-05,15.62
1062,3547,33,197,2024-02-09,33.79
1063,4523,34,199,2024-03-13,20.65
1064,9892,17,102,2024-12-06,31.15
1065,3736,8,46,2024-12-27,24.80
1066,8417,24,143,2024-03-10,66.66
1067,6360,46,272,2024-06-04,12.28
1068,5086,35,208,2024-06-25,9.54
1069,5110,31,185,2024-04-24,52.36
1070,7165,32,190,2024-03-14,13.06
1071,6633,33,198,2024-08-28,23.56
1072,9280,2,10,2024-02-20,66.08
1073,9187,44,259,2024-01-13,13.06
1074,1005,43,255,2024-06-21,27.50
1075,6259,19,111,2024-10-21,14.47
1076,8007,11,65,2024-08-26,15.92
1077,253,49,291,2024-05-11,19.24
1078,8039,43,253,2024-12-27,15.86
1079,7383,9,54,2024-02-17,73.60
1080,1638,48,287,2024-06-04,32.08
1081,4938,16,92,2024-02-23,19.20
1082,122,10,57,2024-06-18,15.40
1083,8009,42,252,2024-07-07,17.48
1084,2696,46,271,2024-02-21,36.40
1085,2914,44,259,2024-07-14,20.42
1086,963,28,166,2024-07-13,14.60
1087,8107,6,36,2024-04-27,15.55
1088,5832,32,190,2024-07-04,33.46
1089,859,17,102,2024-01-05,21.29
1090,1188,50,299,2024-10-11,34.15
1091,1315,40,239,2024-11-07,24.10
1092,8595,36,214,2024-08-27,26.28
1093,1497,18,107,2024-01-30,16.84
1094,1370,12,67,2024-07-08,13.17
1095,5388,16,95,2024-02-19,10.76
1096,3812,46,275,2024-02-23,68.10
1097,990,38,224,2024-12-03,33.44
1098,1241,17,97,2024-09-19,6.91
1099,2158,13,73,2024-07-30,9.30
1100,63,48,285,2024-07-08,37.82
1101,4510,36,213,2024-11-15,56.03
1102,5827,11,61,2024-10-13,24.95
1103,6923,26,153,2024-09-24,60.76
1104,6733,43,256,2024-10-22,17.13
1105,1291,27,161,2024-07-13,35.60
1106,9574,33,196,2024-11-20,27.81
1107,7501,8,47,2024-07-12,37.17
1108,8825,24,140,2024-06-15,25.85
1109,2412,22,129,2024-10-14,14.82
1110,4230,15,89,2024-01-27,31.33
1111,6584,29,171,2024-11-23,23.62
1112,9228,43,256,2024-10-23,16.28
1113,6704,43,256,2024-12-20,7.04
1114,4158,2,9,2024-02-17,16.93
1115,82,18,103,2024-08-06,51.65
1116,1983,40,237,2024-07-25,46.91
1117,5806,10,59,2024-04-01,84.84
1118,7933,49,294,2024-01-06,9.85
1119,2695,36,212,2024-05-16,16.22
1120,4435,43,253,2024-12-11,12.37
1121,8208,1,2,2024-01-11,33.28
1122,2840,31,185,2024-10-18,22.62
1123,7435,28,163,2024-09-13,39.29
1124,9505,17,97,2024-08-19,14.01
1125,317,41,243,2024-01-22,78.06
1126,9836,14,82,2024-05-03,72.74
1127,994,13,74,2024-03-14,32.25
1128,1353,48,283,2024-04-22,17.45
1129,9638,5,25,2024-11-26,44.27
1130,512,9,52,2024-03-05,11.00
1131,1015,49,292,2024-03-10,31.20
1132,3692,6,33,2024-12-25,97.16
1133,8396,45,267,2024-10-21,16.46
1134,621,46,272,2024-05-05,57.06
1135,9359,49,293,2024-12-16,38.11
1136,6491,42,248,2024-11-28,23.00
1137,2222,9,54,2024-07-05,12.82
1138,5937,29,170,2024-09-01,31.72
1139,4650,28,166,2024-03-05,24.86
1140,8245,43,258,2024-03-12,65.64
1141,7112,17,100,2024-09-11,14.60
1142,5232,41,243,2024-05-18,33.73
1143,3147,36,212,2024-07-27,26.14
1144,3554,26,152,2024-05-27,13.66
1145,6462,11,65,2024-05-22,15.43
1146,7849,48,288,2024-01-08,6.93
1147,5077,43,255,2024-04-15,30.53
1148,2170,4,21,2024-06-29,19.85
1149,2396,16,94,2024-01-09,23.02
1150,183,18,104,2024-03-31,12.17
1151,1170,50,297,2024-01-05,34.05
1152,6752,45,268,2024-12-08,20.79
1153,7398,29,171,2024-12-03,45.01
1154,5119,15,89,2024-03-04,19.08
1155,7429,17,97,2024-12-12,35.16
1156,7770,41,246,2024-09-29,12.22
1157,4625,26,151,2024-07-29,21.71
1158,6415,7,38,2024-12-03,14.99
1159,5086,40,238,2024-09-27,19.98
1160,3995,10,55,2024-05-24,9.42
1161,4202,49,292,2024-11-13,29.46
1162,1388,45,269,2024-04-12,51.04
1163,3350,29,174,2024-11-25,26.13
1164,7413,38,227,2024-04-25,49.38
1165,6777,28,163,2024-12-07,13.86
1166,1558,29,174,2024-10-26,22.79
1167,6053,7,37,2024-07-27,18.26
1168,6526,18,104,2024-03-16,21.24
1169,2289,39,234,2024-05-20,11.60
1170,3161,13,74,2024-09-16,20.39
1171,1316,29,174,2024-10-24,7.63
1172,4119,13,76,2024-09-18,45.83
1173,4924,14,79,2024-09-20,38.96
1174,9696,14,81,2024-06-21,19.28
1175,1461,18,107,2024-10-10,17.49
1176,3822,45,270,2024-07-01,33.78
1177,2113,31,182,2024-11-12,10.38
1178,6627,49,292,2024-05-24,12.82
1179,7960,6,35,2024-08-07,24.97
1180,8380,50,298,2024-06-29,9.03
1181,5074,45,265,2024-10-19,35.74
1182,1889,2,9,2024-08-16,24.97
1183,8192,33,197,2024-04-06,19.85
1184,765,47,281,2024-09-12,20.84
1185,3958,29,173,2024-11-06,13.83
1186,1663,34,203,2024-08-01,16.88
1187,6949,30,175,2024-04-04,31.42
1188,4599,8,43,2024-08-19,20.92
1189,9963,21,125,2024-11-11,29.16
1190,8304,34,200,2024-11-28,32.67
1191,1130,7,42,2024-01-08,21.05
1192,4426,34,201,2024-09-04,27.89
1193,6659,16,94,2024-04-19,39.96
1194,5968,45,268,2024-11-06,18.58
1195,2747,18,106,2024-03-22,56.84
1196,3528,39,231,2024-06-28,23.60
1197,2962,35,208,2024-08-01,35.16
1198,1702,24,143,2024-02-08,27.52
1199,5602,25,148,2024-02-19,33.57
1200,9849,25,148,2024-10-19,50.05
1201,6135,8,46,2024-04-22,56.50
1202,870,6,31,2024-03-11,22.04
1203,3659,13,74,2024-03-04,33.71
1204,8351,23,134,2024-10-09,20.22
1205,7986,48,284,2024-01-05,8.55
1206,8245,46,273,2024-01-03,23.29
1207,9915,42,248,2024-10-10,28.95
1208,4733,10,57,2024-03-25,16.72
1209,3346,24,144,2024-04-16,26.64
1210,8075,15,88,2024-11-24,20.30
1211,3460,47,277,2024-11-05,35.88
1212,4664,20,119,2024-02-03,35.66
1213,5732,35,209,2024-09-12,7.86
1214,5960,22,132,2024-08-08,21.16
1215,2091,34,199,2024-01-11,24.98
1216,994,47,278,2024-06-07,15.32
1217,2709,8,47,2024-01-24,7.62
1218,6242,50,297,2024-06-20,15.24
1219,8767,24,139,2024-06-28,17.66
1220,2927,43,253,2024-03-26,36.36
1221,129,24,143,2024-04-17,36.13
1222,5861,30,176,2024-04-25,25.21
1223,1572,14,81,2024-05-18,25.22
1224,4995,5,30,2024-01-20,19.06
1225,453,31,186,2024-08-19,83.44
1226,4404,1,6,2024-10-02,10.88
1227,4243,42,251,2024-04-08,24.39
1228,7646,10,56,2024-08-20,56.66
1229,7532,32,192,2024-06-09,15.80
1230,3718,10,59,2024-07-18,19.60
1231,8039,6,31,2024-11-18,31.95
1232,6516,11,65,2024-03-31,52.38
1233,1650,14,79,2024-08-05,17.40
1234,6722,23,136,2024-03-07,24.69
1235,6830,49,293,2024-08-17,31.86
1236,3873,39,233,2024-08-12,14.13
1237,3828,36,214,2024-12-24,38.31
1238,5290,22,129,2024-05-05,15.73
1239,3949,37,219,2024-10-18,36.26
1240,1902,14,83,2024-10-07,36.92
1241,1784,14,84,2024-03-01,25.73
1242,7584,32,189,2024-08-31,32.06
1243,891,13,74,2024-06-22,14.62
1244,4816,43,254,2024-05-26,23.13
1245,8810,17,101,2024-06-18,27.04
1246,32,15,89,2024-04-19,41.86
1247,7421,12,69,2024-09-07,54.50
1248,1652,8,46,2024-03-08,35.68
1249,5760,48,284,2024-01-30,48.41
1250,9586,28,165,2024-05-07,11.54
1251,370,40,235,2024-04-08,22.00
1252,4170,30,179,2024-07-08,49.45
1253,6121,44,264,2024-05-12,16.45
1254,8444,3,17,2024-11-03,28.68
1255,9753,4,23,2024-09-16,16.51
1256,2273,38,225,2024-03-11,16.51
1257,3730,11,64,2024-05-17,24.39
1258,7918,41,241,2024-12-11,12.35
1259,6956,14,83,2024-01-04,22.42
1260,442,40,236,2024-02-22,32.99
1261,8441,24,144,2024-12-09,18.31
1262,1398,44,264,2024-06-11,31.96
1263,4986,39,230,2024-05-14,26.30
1264,7524,36,214,2024-01-31,23.11
1265,3285,16,92,2024-01-01,17.82
1266,1552,33,197,2024-02-25,25.87
1267,5787,38,228,2024-11-09,69.24
1268,2220,48,284,2024-01-27,35.05
1269,2346,45,267,2024-12-10,30.94
1270,1863,24,143,2024-07-05,12.55
1271,4217,40,236,2024-10-04,9.74
1272,2251,23,137,2024-01-26,41.41
1273,6311,39,229,2024-11-20,20.52
1274,8255,14,83,2024-11-13,26.43
1275,3497,34,202,2024-07-27,40.01
1276,5351,49,290,2024-07-19,22.54
1277,6696,31,185,2024-09-28,35.19
1278,5542,39,229,2024-09-19,45.76
1279,8471,14,80,2024-12-23,30.22
1280,980,4,21,2024-03-01,10.18
1281,9288,40,238,2024-09-01,31.29
1282,6113,31,183,2024-11-06,13.68
1283,5618,50,297,2024-11-02,24.07
1284,5202,23,133,2024-11-17,29.99
1285,8115,10,59,2024-01-16,9.23
1286,6527,24,140,2024-06-03,28.32
1287,8968,34,203,2024-05-17,16.83
1288,9157,31,182,2024-06-23,8.97
1289,4794,35,208,2024-06-18,28.31
1290,1271,11,63,2024-02-21,31.13
1291,3450,15,90,2024-02-22,22.04
1292,329,20,120,2024-12-04,24.86
1293,6094,23,138,2024-07-01,13.79
1294,6359,31,181,2024-02-15,21.81
1295,6033,15,90,2024-09-16,29.98
1296,4711,24,143,2024-06-22,13.23
1297,2452,26,154,2024-08-27,24.16
1298,5939,34,200,2024-07-22,19.61
1299,1564,48,287,2024-07-08,22.18
1300,7349,23,138,2024-06-30,7.03
1301,5235,12,70,2024-11-09,16.83
1302,811,18,106,2024-06-20,29.08
1303,7482,50,297,2024-09-06,30.03
1304,9257,20,119,2024-06-01,12.75
1305,9001,31,186,2024-09-20,24.10
1306,4286,18,108,2024-12-15,44.24
1307,1877,29,170,2024-01-10,36.62
1308,383,43,256,2024-03-23,42.85
1309,6444,42,251,2024-08-07,14.64
1310,1699,26,152,2024-09-07,32.54
1311,6810,12,72,2024-10-31,27.94
1312,2490,48,287,2024-03-28,12.20
1313,1299,2,10,2024-11-26,20.04
1314,7740,8,45,2024-02-10,20.08
1315,6990,49,292,2024-07-15,18.00
1316,5550,31,184,2024-08-14,32.74
1317,2344,29,169,2024-02-10,20.01
1318,7580,21,121,2024-05-02,29.65
1319,4191,3,17,2024-12-27,24.60
1320,3533,1,5,2024-09-15,11.94
1321,2917,46,274,2024-08-31,10.14
1322,6004,18,103,2024-08-03,59.25
1323,2082,1,2,2024-02-12,21.74
1324,3396,39,229,2024-03-02,88.33
1325,4099,3,13,2024-05-02,8.61
1326,7191,14,80,2024-01-12,24.11
1327,1496,42,252,2024-04-02,31.54
1328,7580,22,129,2024-04-21,51.31
1329,4909,33,196,2024-05-14,38.67
1330,8070,35,209,2024-05-24,8.55
1331,854,12,71,2024-05-07,46.54
1332,1760,5,28,2024-07-12,89.94
1333,6505,10,60,2024-11-15,53.73
1334,2841,33,193,2024-01-03,14.38
1335,4062,2,12,2024-06-04,12.56
1336,4487,8,43,2024-03-10,33.34
1337,3184,22,131,2024-03-01,15.21
1338,6168,38,228,2024-05-05,28.15
1339,1430,27,160,2024-07-06,101.40
1340,8281,13,73,2024-03-17,35.86
1341,9146,34,204,2024-10-21,49.25
1342,1373,28,167,2024-03-12,19.20
1343,8640,25,149,2024-08-25,13.10
1344,9460,8,43,2024-07-13,10.26
1345,1208,27,159,2024-05-29,14.95
1346,3307,24,144,2024-06-06,17.11
1347,9541,48,286,2024-12-28,38.67
1348,9191,49,289,2024-03-22,42.13
1349,39,50,298,2024-09-18,40.35
1350,4930,10,60,2024-02-26,19.85
1351,8307,15,90,2024-04-07,29.96
1352,4336,2,9,2024-04-05,41.00
1353,8173,6,33,2024-11-13,39.17
1354,7174,7,39,2024-02-09,13.58
1355,599,13,73,2024-04-23,8.24
1356,178,33,194,2024-02-05,40.45
1357,719,28,166,2024-11-16,22.41
1358,4671,20,118,2024-12-09,18.67
1359,6014,43,255,2024-04-27,27.54
1360,5719,34,199,2024-06-17,16.79
1361,6025,46,274,2024-04-06,38.61
1362,7997,48,288,2024-07-27,23.49
1363,3031,20,116,2024-07-18,21.25
1364,6444,11,65,2024-02-29,31.42
1365,6747,10,56,2024-01-22,26.78
1366,2522,7,40,2024-03-22,22.65
1367,6179,5,26,2024-10-07,35.30
1368,1663,40,238,2024-05-09,27.33
1369,3515,30,178,2024-08-05,23.28
1370,6449,23,138,2024-12-11,22.46
1371,7551,8,45,2024-05-12,61.60
1372,7638,12,71,2024-10-27,35.34
1373,7045,29,171,2024-02-16,35.08
1374,5024,36,214,2024-12-23,43.28
1375,1108,24,144,2024-10-23,28.76
1376,2446,33,196,2024-01-30,10.15
1377,1802,28,163,2024-01-03,9.12
1378,4252,6,36,2024-02-15,13.52
1379,1753,35,206,2024-08-04,21.10
1380,4020,23,138,2024-01-22,39.09
1381,4104,2,11,2024-04-03,10.83
1382,5156,18,105,2024-06-26,17.11
