payment_id,order_id,payment_date,payment_method,amount,status
580,580,2024-04-04,Cash,32.79,Paid
581,581,2024-10-21,Cash,32.07,Paid
582,582,2024-09-14,Cash,25.90,Paid
583,583,2024-09-27,Cash,27.14,Paid
584,584,2024-11-06,Cash,15.36,Paid
585,585,2024-11-26,Mobile Pay,42.87,Paid
586,586,2024-11-15,Mobile Pay,19.70,Paid
587,587,2024-03-02,Cash,60.39,Paid
588,588,2024-07-11,Cash,13.90,Paid
589,589,2024-01-12,Card,54.39,Paid
590,590,2024-05-21,Mobile Pay,20.50,Paid
591,591,2024-11-05,Cash,29.71,Paid
592,592,2024-10-26,Mobile Pay,16.54,Paid
593,593,2024-07-17,Mobile Pay,60.15,Paid
594,594,2024-10-13,Card,38.62,Paid
595,595,2024-01-24,Mobile Pay,59.04,Refunded
596,596,2024-02-22,Mobile Pay,19.21,Refunded
597,597,2024-12-24,Cash,12.42,Paid
598,598,2024-03-27,Mobile Pay,31.23,Paid
599,599,2024-10-28,Card,16.00,Refunded
600,600,2024-07-09,Card,20.87,Paid
601,601,2024-01-23,Mobile Pay,22.79,Paid
602,602,2024-06-11,Mobile Pay,57.01,Paid
603,603,2024-05-28,Mobile Pay,12.42,Refunded
604,604,2024-03-12,Cash,30.18,Paid
605,605,2024-03-25,Cash,57.81,Paid
606,606,2024-06-11,Mobile Pay,24.35,Paid
607,607,2024-11-24,Mobile Pay,22.27,Paid
608,608,2024-04-02,Mobile Pay,13.65,Paid
609,609,2024-09-26,Mobile Pay,44.02,Paid
610,610,2024-07-17,Cash,14.25,Paid
611,611,2024-08-20,Card,23.11,Paid
612,612,2024-03-21,Mobile Pay,30.06,Paid
613,613,2024-05-15,Card,29.77,Refunded
614,614,2024-03-19,Card,19.20,Paid
615,615,2024-05-09,Card,17.88,Paid
616,616,2024-02-17,Card,41.42,Paid
617,617,2024-09-09,Card,28.50,Paid
618,618,2024-11-26,Card,10.75,Paid
619,619,2024-02-11,Card,21.91,Paid
620,620,2024-12-24,Cash,23.94,Paid
621,621,2024-10-06,Cash,43.95,Paid
622,622,2024-01-25,Card,41.20,Paid
623,623,2024-07-02,Cash,18.01,Paid
624,624,2024-08-24,Mobile Pay,62.24,Refunded
625,625,2024-07-29,Cash,40.40,Paid
626,626,2024-06-23,Card,60.32,Paid
627,627,2024-12-08,Cash,51.82,Paid
628,628,2024-10-18,Mobile Pay,18.28,Paid
629,629,2024-03-02,Card,12.23,Paid
630,630,2024-05-10,Cash,25.44,Paid
631,631,2024-01-15,Cash,55.35,Paid
632,632,2024-10-17,Cash,20.42,Refunded
633,633,2024-04-28,Card,32.43,Paid
634,634,2024-08-20,Mobile Pay,21.50,Paid
635,635,2024-01-20,Card,23.44,Refunded
636,636,2024-09-13,Cash,25.10,Paid
637,637,2024-11-19,Cash,13.82,Paid
638,638,2024-05-13,Cash,39.23,Paid
639,639,2024-01-30,Card,15.49,Paid
640,640,2024-04-20,Card,27.24,Refunded
641,641,2024-06-12,Card,66.22,Paid
642,642,2024-12-22,Mobile Pay,8.87,Paid
643,643,2024-03-11,Card,23.56,Refunded
644,644,2024-05-02,Card,34.90,Paid
645,645,2024-03-16,Cash,5.67,Paid
646,646,2024-09-02,Card,31.20,Paid
647,647,2024-04-14,Cash,9.72,Paid
648,648,2024-01-08,Card,17.02,Refunded
649,649,2024-08-05,Card,33.30,Paid
650,650,2024-05-04,Card,55.27,Paid
651,651,2024-07-31,Mobile Pay,30.54,Paid
652,652,2024-03-11,Mobile Pay,10.04,Paid
653,653,2024-09-21,Mobile Pay,25.88,Paid
654,654,2024-10-21,Card,22.06,Paid
655,655,2024-04-07,Cash,28.04,Paid
656,656,2024-12-02,Card,18.31,Paid
657,657,2024-06-30,Cash,17.53,Paid
658,658,2024-05-16,Card,15.32,Paid
659,659,2024-10-14,Cash,20.81,Paid
660,660,2024-07-18,Cash,38.41,Paid
661,661,2024-02-21,Card,20.72,Paid
662,662,2024-09-02,Cash,37.60,Paid
663,663,2024-03-05,Mobile Pay,12.93,Refunded
664,664,2024-05-26,Cash,68.16,Paid
665,665,2024-04-01,Cash,18.52,Paid
666,666,2024-05-23,Mobile Pay,26.72,Paid
667,667,2024-12-08,Cash,27.00,Paid
668,668,2024-09-03,Card,27.99,Paid
669,669,2024-06-23,Mobile Pay,38.28,Paid
670,670,2024-06-21,Cash,19.04,Paid
671,671,2024-09-22,Cash,46.28,Paid
672,672,2024-10-01,Card,26.72,Paid
673,673,2024-07-15,Cash,65.24,Paid
674,674,2024-08-27,Card,31.75,Paid
675,675,2024-02-25,Mobile Pay,18.30,Refunded
676,676,2024-11-09,Card,27.26,Paid
677,677,2024-09-15,Card,44.14,Paid
678,678,2024-12-23,Card,24.22,Refunded
679,679,2024-08-21,Card,18.27,Refunded
680,680,2024-12-13,Mobile Pay,17.07,Paid
681,681,2024-01-31,Card,31.81,Paid
682,682,2024-05-08,Mobile Pay,18.93,Paid
683,683,2024-01-18,Cash,19.45,Refunded
684,684,2024-06-13,Mobile Pay,19.28,Paid
685,685,2024-07-14,Cash,25.66,Paid
686,686,2024-08-19,Mobile Pay,32.05,Refunded
687,687,2024-01-16,Cash,21.57,Paid
688,688,2024-09-27,Mobile Pay,11.57,Refunded
689,689,2024-10-17,Cash,12.13,Refunded
690,690,2024-12-04,Card,65.91,Paid
691,691,2024-12-01,Cash,39.56,Paid
692,692,2024-01-31,Card,44.30,Refunded
693,693,2024-03-21,Card,34.15,Paid
694,694,2024-06-02,Cash,29.56,Paid
695,695,2024-09-11,Mobile Pay,25.97,Paid
696,696,2024-06-15,Mobile Pay,30.46,Paid
697,697,2024-05-27,Mobile Pay,21.50,Refunded
698,698,2024-11-05,Cash,62.45,Refunded
699,699,2024-03-12,Card,51.53,Paid
700,700,2024-06-19,Mobile Pay,34.00,Refunded
701,701,2024-04-04,Mobile Pay,31.87,Paid
702,702,2024-07-15,Mobile Pay,25.06,Refunded
703,703,2024-09-04,Cash,10.31,Paid
704,704,2024-04-25,Cash,34.35,Paid
705,705,2024-08-28,Cash,66.86,Paid
706,706,2024-04-07,Mobile Pay,12.64,Paid
707,707,2024-11-07,Mobile Pay,72.34,Paid
708,708,2024-06-23,Card,19.65,Paid
709,709,2024-04-02,Card,31.54,Refunded
710,710,2024-09-10,Card,13.61,Paid
711,711,2024-06-26,Card,20.35,Paid
712,712,2024-01-29,Mobile Pay,21.32,Refunded
713,713,2024-02-22,Mobile Pay,46.60,Paid
714,714,2024-01-11,Cash,25.10,Paid
715,715,2024-11-19,Mobile Pay,34.29,Paid
716,716,2024-07-29,Cash,20.62,Paid
717,717,2024-12-15,Cash,29.88,Refunded
718,718,2024-06-17,Mobile Pay,13.43,Paid
719,719,2024-03-30,Mobile Pay,24.77,Paid
720,720,2024-06-11,Mobile Pay,24.82,Paid
721,721,2024-07-08,Card,17.05,Refunded
722,722,2024-07-14,Mobile Pay,22.57,Paid
723,723,2024-10-05,Mobile Pay,56.54,Paid
724,724,2024-07-26,Mobile Pay,28.64,Paid
725,725,2024-08-04,Cash,21.73,Paid
726,726,2024-12-14,Card,17.18,Paid
727,727,2024-11-12,Card,46.56,Paid
728,728,2024-05-09,Mobile Pay,64.32,Paid
729,729,2024-11-16,Mobile Pay,18.27,Paid
730,730,2024-07-18,Mobile Pay,17.28,Paid
731,731,2024-02-19,Mobile Pay,29.29,Refunded
732,732,2024-12-21,Mobile Pay,29.30,Paid
733,733,2024-12-21,Card,11.06,Paid
734,734,2024-04-22,Card,11.61,Refunded
735,735,2024-10-18,Cash,26.34,Paid
736,736,2024-10-23,Mobile Pay,12.83,Paid
737,737,2024-07-21,Mobile Pay,8.97,Paid
738,738,2024-03-27,Cash,50.90,Refunded
739,739,2024-11-18,Mobile Pay,11.80,Paid
740,740,2024-05-20,Cash,34.39,Paid
741,741,2024-10-20,Card,29.87,Paid
742,742,2024-05-18,Card,20.50,Paid
743,743,2024-06-02,Mobile Pay,24.76,Paid
744,744,2024-10-09,Cash,28.61,Paid
745,745,2024-05-26,Card,32.46,Paid
746,746,2024-12-29,Cash,48.59,Paid
747,747,2024-12-15,Mobile Pay,11.51,Refunded
748,748,2024-08-02,Mobile Pay,17.15,Refunded
749,749,2024-06-23,Card,32.09,Paid
750,750,2024-07-02,Card,13.71,Refunded
751,751,2024-11-10,Mobile Pay,23.00,Paid
752,752,2024-12-16,Card,15.13,Refunded
753,753,2024-12-26,Mobile Pay,19.03,Paid
754,754,2024-01-09,Mobile Pay,20.16,Paid
755,755,2024-04-30,Cash,51.93,Paid
756,756,2024-05-17,Mobile Pay,39.47,Refunded
757,757,2024-08-14,Mobile Pay,27.24,Paid
758,758,2024-01-14,Mobile Pay,15.87,Paid
759,759,2024-06-11,Card,16.17,Paid
760,760,2024-06-27,Mobile Pay,36.36,Paid
761,761,2024-08-12,Mobile Pay,19.79,Paid
762,762,2024-12-03,Cash,87.31,Paid
763,763,2024-01-08,Card,14.76,Paid
764,764,2024-03-01,Card,57.72,Paid
765,765,2024-07-29,Card,24.52,Paid
766,766,2024-04-24,Card,14.24,Paid
767,767,2024-04-25,Cash,16.82,Paid
768,768,2024-05-10,Mobile Pay,20.79,Paid
769,769,2024-07-16,Card,16.44,Paid
770,770,2024-11-02,Card,30.36,Paid
771,771,2024-08-14,Mobile Pay,37.08,Paid
772,772,2024-01-11,Cash,27.96,Refunded
773,773,2024-06-26,Cash,21.72,Paid
774,774,2024-05-11,Mobile Pay,62.42,Paid
775,775,2024-01-28,Mobile Pay,39.41,Paid
776,776,2024-09-09,Card,9.97,Paid
777,777,2024-01-04,Mobile Pay,21.98,Paid
778,778,2024-01-06,Mobile Pay,95.14,Paid
779,779,2024-11-01,Mobile Pay,18.19,Refunded
780,780,2024-12-19,Cash,20.40,Paid
781,781,2024-08-04,Card,16.15,Paid
782,782,2024-11-20,Cash,33.34,Refunded
783,783,2024-01-11,Mobile Pay,29.32,Refunded
784,784,2024-01-07,Card,38.20,Paid
785,785,2024-10-19,Card,19.66,Paid
786,786,2024-10-28,Mobile Pay,68.31,Refunded
787,787,2024-08-06,Cash,21.55,Paid
788,788,2024-12-26,Mobile Pay,28.15,Paid
789,789,2024-07-07,Cash,35.43,Paid
790,790,2024-06-15,Cash,19.29,Paid
791,791,2024-10-22,Mobile Pay,23.00,Refunded
792,792,2024-06-30,Mobile Pay,23.12,Paid
793,793,2024-01-31,Card,45.66,Paid
794,794,2024-09-20,Cash,17.59,Paid
795,795,2024-12-01,Cash,20.38,Paid
796,796,2024-10-02,Mobile Pay,13.93,Paid
797,797,2024-05-07,Card,63.21,Paid
798,798,2024-03-18,Mobile Pay,27.52,Paid
799,799,2024-10-17,Mobile Pay,17.22,Paid
800,800,2024-05-28,Cash,59.44,Refunded
801,801,2024-01-30,Mobile Pay,12.87,Paid
802,802,2024-04-17,Mobile Pay,25.32,Paid
803,803,2024-08-05,Mobile Pay,36.31,Paid
804,804,2024-07-13,Cash,57.21,Paid
805,805,2024-06-25,Cash,9.61,Paid
806,806,2024-10-03,Card,22.13,Paid
807,807,2024-02-22,Card,51.50,Paid
808,808,2024-12-03,Cash,28.64,Paid
809,809,2024-10-15,Mobile Pay,58.05,Paid
810,810,2024-04-16,Mobile Pay,14.32,Refunded
811,811,2024-06-11,Mobile Pay,9.15,Paid
812,812,2024-09-28,Mobile Pay,29.03,Paid
813,813,2024-03-19,Cash,35.85,Refunded
814,814,2024-04-30,Mobile Pay,48.08,Paid
815,815,2024-01-27,Cash,33.39,Paid
816,816,2024-07-10,Mobile Pay,52.22,Paid
817,817,2024-08-02,Card,17.24,Refunded
818,818,2024-02-26,Mobile Pay,12.01,Paid
819,819,2024-02-04,Mobile Pay,61.02,Paid
820,820,2024-03-26,Card,69.99,Paid
821,821,2024-05-04,Cash,11.27,Paid
822,822,2024-11-06,Mobile Pay,28.39,Paid
823,823,2024-11-01,Cash,7.17,Paid
824,824,2024-08-20,Card,11.53,Paid
825,825,2024-12-22,Mobile Pay,37.91,Paid
826,826,2024-02-04,Mobile Pay,66.97,Paid
827,827,2024-11-09,Card,33.14,Paid
828,828,2024-07-14,Mobile Pay,25.27,Paid
829,829,2024-10-22,Cash,9.75,Paid
830,830,2024-10-27,Card,21.98,Paid
831,831,2024-03-06,Mobile Pay,64.68,Refunded
832,832,2024-08-05,Card,9.66,Paid
833,833,2024-01-28,Card,16.34,Paid
834,834,2024-02-16,Mobile Pay,31.66,Refunded
835,835,2024-01-08,Card,25.42,Paid
836,836,2024-03-16,Cash,22.16,Paid
837,837,2024-03-04,Cash,18.82,Paid
838,838,2024-03-09,Mobile Pay,28.66,Refunded
839,839,2024-04-13,Mobile Pay,17.40,Paid
840,840,2024-07-20,Card,30.89,Paid
841,841,2024-05-18,Mobile Pay,38.36,Paid
842,842,2024-01-21,Cash,14.53,Paid
843,843,2024-01-07,Card,20.27,Paid
844,844,2024-10-06,Cash,30.96,Paid
845,845,2024-02-15,Mobile Pay,18.01,Paid
846,846,2024-07-04,Cash,21.20,Paid
847,847,2024-03-28,Card,21.52,Refunded
848,848,2024-10-24,Cash,31.95,Paid
849,849,2024-07-12,Mobile Pay,23.11,Paid
850,850,2024-03-16,Cash,8.04,Refunded
851,851,2024-03-27,Card,68.87,Paid
852,852,2024-03-07,Mobile Pay,32.60,Paid
853,853,2024-10-04,Mobile Pay,30.92,Refunded
854,854,2024-11-19,Mobile Pay,25.62,Refunded
855,855,2024-12-14,Cash,22.73,Paid
856,856,2024-07-04,Card,50.08,Refunded
857,857,2024-04-01,Mobile Pay,22.08,Refunded
858,858,2024-07-16,Mobile Pay,20.22,Paid
859,859,2024-11-21,Card,18.87,Paid
860,860,2024-08-18,Cash,21.73,Paid
861,861,2024-08-24,Cash,25.26,Paid
862,862,2024-02-07,Card,28.19,Paid
863,863,2024-06-09,Card,9.69,Paid
864,864,2024-07-12,Cash,25.41,Paid
865,865,2024-11-17,Mobile Pay,11.66,Paid
866,866,2024-04-20,Mobile Pay,46.25,Paid
867,867,2024-10-14,Card,50.74,Paid
868,868,2024-04-20,Card,30.38,Paid
869,869,2024-08-04,Cash,19.14,Paid
870,870,2024-11-06,Mobile Pay,12.66,Paid
871,871,2024-08-28,Card,41.77,Paid
872,872,2024-11-01,Cash,8.09,Paid
873,873,2024-05-16,Cash,21.53,Refunded
874,874,2024-02-10,Mobile Pay,11.24,Paid
875,875,2024-11-12,Card,38.18,Paid
876,876,2024-12-25,Card,21.54,Paid
877,877,2024-02-01,Mobile Pay,23.53,Paid
878,878,2024-11-17,Cash,29.10,Paid
879,879,2024-02-25,Cash,35.38,Refunded
880,880,2024-09-26,Cash,35.83,Paid
881,881,2024-08-31,Card,15.06,Paid
882,882,2024-12-06,Card,19.90,Paid
883,883,2024-01-13,Mobile Pay,16.60,Paid
884,884,2024-08-19,Card,24.51,Paid
885,885,2024-09-03,Mobile Pay,30.24,Refunded
886,886,2024-07-31,Mobile Pay,17.53,Refunded
887,887,2024-11-16,Mobile Pay,16.28,Paid
888,888,2024-01-26,Mobile Pay,75.43,Paid
889,889,2024-12-31,Cash,34.48,Paid
890,890,2024-03-20,Mobile Pay,62.26,Paid
891,891,2024-09-09,Mobile Pay,21.06,Refunded
892,892,2024-01-28,Cash,18.98,Paid
893,893,2024-01-22,Card,25.20,Paid
894,894,2024-11-14,Cash,10.87,Paid
895,895,2024-03-28,Card,26.74,Paid
896,896,2024-04-10,Cash,41.15,Paid
897,897,2024-11-24,Cash,36.17,Paid
898,898,2024-05-10,Card,47.23,Paid
899,899,2024-06-20,Mobile Pay,9.08,Refunded
900,900,2024-10-17,Mobile Pay,13.76,Refunded
901,901,2024-09-22,Mobile Pay,16.33,Paid
902,902,2024-09-17,Mobile Pay,38.77,Paid
903,903,2024-04-07,Mobile Pay,28.24,Paid
904,904,2024-04-04,Mobile Pay,13.67,Paid
905,905,2024-10-04,Card,40.87,Paid
906,906,2024-09-14,Mobile Pay,34.50,Paid
907,907,2024-08-30,Mobile Pay,19.38,Paid
908,908,2024-08-29,Mobile Pay,24.07,Paid
909,909,2024-07-10,Mobile Pay,22.49,Paid
910,910,2024-03-06,Mobile Pay,21.32,Paid
911,911,2024-12-20,Cash,30.66,Paid
912,912,2024-02-28,Mobile Pay,20.97,Paid
913,913,2024-02-02,Cash,45.54,Paid
914,914,2024-12-27,Mobile Pay,45.72,Paid
915,915,2024-11-24,Card,13.37,Paid
916,916,2024-05-06,Cash,12.13,Paid
917,917,2024-07-04,Card,59.75,Paid
918,918,2024-10-16,Mobile Pay,27.16,Paid
919,919,2024-03-31,Card,19.14,Refunded
920,920,2024-06-18,Cash,42.30,Paid
921,921,2024-04-02,Cash,18.44,Paid
922,922,2024-09-30,Cash,24.17,Paid
923,923,2024-03-02,Mobile Pay,31.95,Paid
924,924,2024-04-29,Cash,31.54,Paid
925,925,2024-05-25,Cash,37.06,Paid
926,926,2024-12-13,Mobile Pay,25.88,Refunded
927,927,2024-02-28,Mobile Pay,7.25,Paid
928,928,2024-07-26,Cash,54.86,Paid
929,929,2024-02-02,Mobile Pay,18.15,Paid
930,930,2024-12-27,Mobile Pay,23.24,Refunded
931,931,2024-11-07,Mobile Pay,21.70,Paid
932,932,2024-01-04,Card,15.70,Paid
933,933,2024-05-20,Cash,14.09,Paid
934,934,2024-11-25,Card,12.63,Refunded
935,935,2024-01-17,Card,52.90,Paid
936,936,2024-09-10,Mobile Pay,20.14,Refunded
937,937,2024-10-13,Mobile Pay,19.20,Paid
938,938,2024-05-28,Mobile Pay,16.28,Paid
939,939,2024-03-30,Mobile Pay,20.87,Refunded
940,940,2024-03-16,Cash,35.76,Paid
941,941,2024-04-29,Cash,18.06,Paid
942,942,2024-04-23,Card,31.95,Paid
943,943,2024-04-07,Card,18.58,Refunded
944,944,2024-12-22,Card,26.90,Paid
945,945,2024-03-21,Mobile Pay,29.62,Paid
946,946,2024-12-02,Card,28.15,Refunded
947,947,2024-10-08,Cash,39.09,Paid
948,948,2024-01-29,Mobile Pay,13.58,Paid
949,949,2024-11-15,Cash,18.89,Paid
950,950,2024-08-24,Mobile Pay,36.49,Paid
951,951,2024-05-15,Cash,73.25,Paid
952,952,2024-10-12,Card,21.03,Paid
953,953,2024-11-03,Cash,69.65,Paid
954,954,2024-10-18,Mobile Pay,34.36,Paid
955,955,2024-01-08,Card,24.38,Paid
956,956,2024-01-11,Cash,12.20,Paid
957,957,2024-05-20,Cash,29.32,Paid
958,958,2024-10-09,Mobile Pay,21.46,Paid
959,959,2024-02-18,Cash,26.92,Paid
960,960,2024-03-05,Mobile Pay,39.15,Paid
961,961,2024-07-21,Mobile Pay,26.33,Paid
962,962,2024-04-05,Cash,13.36,Paid
963,963,2024-04-10,Cash,17.68,Paid
964,964,2024-08-04,Cash,28.59,Paid
965,965,2024-09-11,Mobile Pay,9.30,Paid
966,966,2024-02-12,Card,25.32,Refunded
967,967,2024-06-17,Cash,60.74,Paid
968,968,2024-07-21,Cash,13.68,Paid
969,969,2024-09-05,Cash,25.32,Refunded
970,970,2024-01-16,Card,7.90,Paid
971,971,2024-01-01,Card,64.16,Paid
972,972,2024-01-01,Mobile Pay,25.52,Paid
973,973,2024-01-18,Cash,16.76,Paid
974,974,2024-03-18,Cash,26.69,Paid
975,975,2024-09-17,Mobile Pay,9.81,Paid
976,976,2024-01-23,Cash,36.52,Paid
977,977,2024-04-09,Card,12.03,Refunded
978,978,2024-07-19,Card,15.95,Paid
979,979,2024-06-21,Card,38.46,Refunded
980,980,2024-06-14,Mobile Pay,36.48,Refunded
981,981,2024-01-23,Card,6.81,Paid
982,982,2024-12-11,Cash,14.21,Paid
983,983,2024-11-18,Cash,21.94,Paid
984,984,2024-01-22,Card,33.65,Paid
985,985,2024-10-27,Cash,16.53,Paid
986,986,2024-06-12,Card,11.17,Refunded
987,987,2024-04-22,Mobile Pay,28.64,Paid
988,988,2024-07-19,Mobile Pay,9.36,Paid
989,989,2024-07-21,Card,9.40,Refunded
990,990,2024-04-16,Cash,29.03,Paid
991,991,2024-06-23,Cash,22.78,Refunded
992,992,2024-01-06,Cash,22.06,Refunded
993,993,2024-05-19,Mobile Pay,35.61,Paid
994,994,2024-10-22,Cash,40.04,Paid
995,995,2024-01-25,Card,15.11,Paid
996,996,2024-01-31,Mobile Pay,16.37,Paid
997,997,2024-12-30,Card,17.70,Refunded
998,998,2024-11-05,Cash,16.94,Paid
999,999,2024-02-10,Mobile Pay,7.17,Paid
1000,1000,2024-07-27,Card,19.93,Paid
1001,1001,2024-06-26,Cash,27.27,Paid
1002,1002,2024-04-07,Mobile Pay,26.42,Paid
1003,1003,2024-01-12,Card,38.49,Paid
1004,1004,2024-04-26,Cash,24.49,Paid
1005,1005,2024-07-30,Card,16.54,Refunded
1006,1006,2024-01-22,Cash,20.08,Paid
1007,1007,2024-05-13,Cash,20.92,Refunded
1008,1008,2024-06-13,Mobile Pay,24.71,Paid
1009,1009,2024-12-06,Card,55.68,Paid
1010,1010,2024-10-14,Cash,15.77,Refunded
1011,1011,2024-12-03,Cash,36.25,Paid
1012,1012,2024-07-09,Mobile Pay,13.36,Paid
1013,1013,2024-06-05,Mobile Pay,14.47,Refunded
1014,1014,2024-07-25,Card,30.55,Paid
1015,1015,2024-06-16,Mobile Pay,13.47,Paid
1016,1016,2024-02-16,Card,11.35,Refunded
1017,1017,2024-01-21,Mobile Pay,30.26,Paid
1018,1018,2024-08-02,Mobile Pay,23.05,Paid
1019,1019,2024-12-03,Cash,15.18,Paid
1020,1020,2024-10-02,Mobile Pay,37.05,Paid
1021,1021,2024-12-26,Cash,14.62,Paid
1022,1022,2024-07-28,Mobile Pay,25.25,Paid
1023,1023,2024-11-02,Mobile Pay,66.18,Paid
1024,1024,2024-04-29,Mobile Pay,19.69,Refunded
1025,1025,2024-03-21,Mobile Pay,22.43,Paid
1026,1026,2024-01-28,Mobile Pay,19.87,Paid
1027,1027,2024-11-23,Card,21.14,Paid
1028,1028,2024-01-23,Card,22.69,Paid
1029,1029,2024-11-17,Mobile Pay,16.10,Paid
1030,1030,2024-04-28,Mobile Pay,93.81,Paid
1031,1031,2024-03-01,Cash,18.14,Paid
1032,1032,2024-10-02,Mobile Pay,31.17,Paid
1033,1033,2024-07-04,Card,72.17,Paid
1034,1034,2024-11-18,Cash,20.83,Paid
1035,1035,2024-02-14,Mobile Pay,19.00,Refunded
1036,1036,2024-12-09,Cash,16.76,Paid
1037,1037,2024-01-13,Cash,18.18,Refunded
1038,1038,2024-12-22,Mobile Pay,18.00,Paid
1039,1039,2024-02-20,Cash,26.98,Paid
1040,1040,2024-03-01,Cash,16.54,Paid
1041,1041,2024-11-12,Cash,59.15,Paid
1042,1042,2024-02-12,Cash,15.49,Refunded
1043,1043,2024-03-19,Mobile Pay,28.49,Refunded
1044,1044,2024-10-17,Card,36.74,Paid
1045,1045,2024-10-12,Mobile Pay,7.91,Paid
1046,1046,2024-09-24,Cash,16.33,Paid
1047,1047,2024-11-23,Cash,12.79,Refunded
1048,1048,2024-06-02,Card,15.43,Paid
1049,1049,2024-10-21,Cash,14.91,Paid
1050,1050,2024-11-11,Cash,11.88,Paid
1051,1051,2024-11-19,Cash,27.41,Paid
1052,1052,2024-01-08,Cash,15.98,Paid
1053,1053,2024-06-14,Cash,37.05,Paid
1054,1054,2024-02-14,Mobile Pay,10.09,Paid
1055,1055,2024-09-19,Card,26.13,Paid
1056,1056,2024-08-22,Card,9.68,Paid
1057,1057,2024-04-26,Mobile Pay,25.74,Paid
1058,1058,2024-05-01,Cash,11.78,Refunded
1059,1059,2024-09-13,Mobile Pay,21.58,Paid
1060,1060,2024-06-08,Card,97.88,Paid
1061,1061,2024-07-05,Mobile Pay,15.62,Paid
1062,1062,2024-02-10,Cash,33.79,Paid
1063,1063,2024-03-14,Cash,20.65,Paid
1064,1064,2024-12-07,Card,31.15,Paid
1065,1065,2024-12-28,Cash,24.80,Paid
1066,1066,2024-03-12,Mobile Pay,66.66,Paid
1067,1067,2024-06-05,Cash,12.28,Paid
1068,1068,2024-06-27,Mobile Pay,9.54,Paid
1069,1069,2024-04-25,Mobile Pay,52.36,Paid
1070,1070,2024-03-14,Mobile Pay,13.06,Paid
1071,1071,2024-08-28,Card,23.56,Paid
1072,1072,2024-02-20,Mobile Pay,66.08,Paid
1073,1073,2024-01-14,Cash,13.06,Paid
1074,1074,2024-06-21,Card,27.50,Paid
1075,1075,2024-10-22,Mobile Pay,14.47,Paid
1076,1076,2024-08-27,Card,15.92,Paid
1077,1077,2024-05-13,Cash,19.24,Paid
1078,1078,2024-12-29,Card,15.86,Paid
1079,1079,2024-02-19,Card,73.60,Paid
1080,1080,2024-06-06,Cash,32.08,Paid
1081,1081,2024-02-24,Mobile Pay,19.20,Paid
1082,1082,2024-06-18,Mobile Pay,15.40,Paid
1083,1083,2024-07-07,Card,17.48,Refunded
1084,1084,2024-02-22,Cash,36.40,Paid
1085,1085,2024-07-14,Card,20.42,Paid
1086,1086,2024-07-14,Card,14.60,Paid
1087,1087,2024-04-27,Card,15.55,Refunded
1088,1088,2024-07-04,Card,33.46,Refunded
1089,1089,2024-01-07,Mobile Pay,21.29,Paid
1090,1090,2024-10-11,Card,34.15,Paid
1091,1091,2024-11-07,Cash,24.10,Refunded
1092,1092,2024-08-29,Cash,26.28,Paid
1093,1093,2024-01-31,Card,16.84,Paid
1094,1094,2024-07-09,Card,13.17,Paid
1095,1095,2024-02-20,Card,10.76,Paid
1096,1096,2024-02-25,Mobile Pay,68.10,Paid
1097,1097,2024-12-03,Mobile Pay,33.44,Paid
1098,1098,2024-09-20,Card,6.91,Paid
1099,1099,2024-07-31,Cash,9.30,Paid
1100,1100,2024-07-08,Cash,37.82,Paid
1101,1101,2024-11-17,Cash,56.03,Paid
1102,1102,2024-10-14,Card,24.95,Paid
1103,1103,2024-09-25,Card,60.76,Paid
1104,1104,2024-10-24,Cash,17.13,Paid
1105,1105,2024-07-14,Cash,35.60,Paid
1106,1106,2024-11-20,Cash,27.81,Paid
1107,1107,2024-07-13,Mobile Pay,37.17,Paid
1108,1108,2024-06-15,Mobile Pay,25.85,Paid
1109,1109,2024-10-15,Card,14.82,Paid
1110,1110,2024-01-29,Card,31.33,Paid
1111,1111,2024-11-23,Cash,23.62,Paid
1112,1112,2024-10-24,Cash,16.28,Paid
1113,1113,2024-12-22,Mobile Pay,7.04,Refunded
1114,1114,2024-02-17,Cash,16.93,Paid
1115,1115,2024-08-06,Cash,51.65,Paid
1116,1116,2024-07-27,Cash,46.91,Paid
1117,1117,2024-04-03,Cash,84.84,Paid
1118,1118,2024-01-06,Card,9.85,Paid
1119,1119,2024-05-18,Mobile Pay,16.22,Paid
1120,1120,2024-12-12,Card,12.37,Paid
1121,1121,2024-01-12,Mobile Pay,33.28,Paid
1122,1122,2024-10-18,Card,22.62,Paid
1123,1123,2024-09-15,Cash,39.29,Paid
1124,1124,2024-08-19,Mobile Pay,14.01,Paid
1125,1125,2024-01-23,Mobile Pay,78.06,Paid
1126,1126,2024-05-04,Cash,72.74,Paid
1127,1127,2024-03-14,Mobile Pay,32.25,Paid
1128,1128,2024-04-24,Mobile Pay,17.45,Refunded
1129,1129,2024-11-27,Card,44.27,Paid
1130,1130,2024-03-06,Card,11.00,Paid
1131,1131,2024-03-12,Card,31.20,Paid
1132,1132,2024-12-26,Card,97.16,Paid
1133,1133,2024-10-21,Mobile Pay,16.46,Paid
1134,1134,2024-05-07,Card,57.06,Refunded
1135,1135,2024-12-16,Cash,38.11,Refunded
1136,1136,2024-11-30,Cash,23.00,Paid
1137,1137,2024-07-05,Mobile Pay,12.82,Paid
1138,1138,2024-09-03,Cash,31.72,Paid
1139,1139,2024-03-07,Mobile Pay,24.86,Paid
1140,1140,2024-03-13,Card,65.64,Refunded
